date	public_health_unit	new_cases	total_phu_new
2020-10-26	Durham Region	23	851
2020-10-26	Eastern Ontario	4	851
2020-10-26	Grey Bruce	2	851
2020-10-26	Haldimand-Norfolk	10	851
2020-10-26	Haliburton, Kawartha, Pine Ridge District	0	851
2020-10-26	Halton Region	27	851
2020-10-26	Hamilton	41	851
2020-10-26	Hastings and Prince Edward Counties	-1	851
2020-10-26	Huron Perth District	0	851
2020-10-26	Kingston, Frontenac and Lennox & Addington	1	851
2020-10-26	Lambton	1	851
2020-10-26	Leeds, Grenville and Lanark District	1	851
2020-10-26	Middlesex-London	11	851
2020-10-26	Niagara Region	4	851
2020-10-26	North Bay Parry Sound District	0	851
2020-10-26	Northwestern	0	851
2020-10-26	Ottawa	76	851
2020-10-26	Peel	215	851
2020-10-26	Peterborough	4	851
2020-10-26	Porcupine	2	851
2020-10-26	Region of Waterloo	4	851
2020-10-26	Renfrew County and District	2	851
2020-10-26	Simcoe Muskoka District	28	851
2020-10-26	Southwestern	2	851
2020-10-26	Sudbury & District	0	851
2020-10-26	Thunder Bay District	0	851
2020-10-26	Timiskaming	0	851
2020-10-26	Toronto	281	851
2020-10-26	Wellington-Dufferin-Guelph	8	851
2020-10-26	Windsor-Essex County	2	851
2020-10-26	York Region	90	851
2020-10-27	Algoma	0	827
2020-10-27	Brant County	11	827
2020-10-27	Chatham-Kent	0	827
2020-10-27	Durham Region	44	827
2020-10-27	Eastern Ontario	5	827
2020-10-27	Grey Bruce	2	827
2020-10-27	Haldimand-Norfolk	3	827
2020-10-27	Haliburton, Kawartha, Pine Ridge District	0	827
2020-10-27	Halton Region	10	827
2020-10-27	Hamilton	14	827
2020-10-27	Hastings and Prince Edward Counties	0	827
2020-10-27	Huron Perth District	1	827
2020-10-27	Kingston, Frontenac and Lennox & Addington	2	827
2020-10-27	Lambton	0	827
2020-10-27	Leeds, Grenville and Lanark District	4	827
2020-10-27	Middlesex-London	7	827
2020-10-27	Niagara Region	4	827
2020-10-27	North Bay Parry Sound District	0	827
2020-10-27	Northwestern	0	827
2020-10-27	Ottawa	58	827
2020-10-27	Peel	169	827
2020-10-27	Peterborough	2	827
2020-10-27	Porcupine	0	827
2020-10-27	Region of Waterloo	5	827
2020-10-27	Renfrew County and District	2	827
2020-10-27	Simcoe Muskoka District	14	827
2020-10-27	Southwestern	2	827
2020-10-27	Sudbury & District	2	827
2020-10-27	Thunder Bay District	1	827
2020-10-27	Timiskaming	0	827
2020-10-27	Toronto	355	827
2020-10-27	Wellington-Dufferin-Guelph	5	827
2020-10-27	Windsor-Essex County	16	827
2020-10-27	York Region	89	827
2020-10-28	Algoma	1	834
2020-10-28	Brant County	0	834
2020-10-28	Chatham-Kent	2	834
2020-10-28	Durham Region	26	834
2020-10-28	Eastern Ontario	14	834
2020-10-28	Grey Bruce	0	834
2020-10-28	Haldimand-Norfolk	3	834
2020-10-28	Haliburton, Kawartha, Pine Ridge District	1	834
2020-10-28	Halton Region	24	834
2020-10-28	Hamilton	18	834
2020-10-28	Hastings and Prince Edward Counties	0	834
2020-10-28	Huron Perth District	0	834
2020-10-28	Kingston, Frontenac and Lennox & Addington	0	834
2020-10-28	Lambton	0	834
2020-10-28	Leeds, Grenville and Lanark District	2	834
2020-10-28	Middlesex-London	2	834
2020-10-28	Niagara Region	17	834
2020-10-28	North Bay Parry Sound District	0	834
2020-10-28	Northwestern	2	834
2020-10-28	Ottawa	76	834
2020-10-28	Peel	186	834
2020-10-28	Peterborough	0	834
2020-10-28	Porcupine	0	834
2020-10-28	Region of Waterloo	11	834
2020-10-28	Renfrew County and District	1	834
2020-10-28	Simcoe Muskoka District	17	834
2020-10-28	Southwestern	0	834
2020-10-28	Sudbury & District	0	834
2020-10-28	Thunder Bay District	0	834
2020-10-28	Timiskaming	0	834
2020-10-28	Toronto	299	834
2020-10-28	Wellington-Dufferin-Guelph	8	834
2020-10-28	Windsor-Essex County	3	834
2020-10-28	York Region	121	834
2020-10-29	Algoma	0	934
2020-10-29	Brant County	9	934
2020-10-29	Chatham-Kent	5	934
2020-10-29	Durham Region	19	934
2020-10-29	Eastern Ontario	13	934
2020-10-29	Grey Bruce	-1	934
2020-10-29	Haldimand-Norfolk	2	934
2020-10-29	Haliburton, Kawartha, Pine Ridge District	0	934
2020-10-29	Halton Region	35	934
2020-10-29	Hamilton	28	934
2020-10-29	Hastings and Prince Edward Counties	1	934
2020-10-29	Huron Perth District	3	934
2020-10-29	Kingston, Frontenac and Lennox & Addington	2	934
2020-10-29	Lambton	0	934
2020-10-29	Leeds, Grenville and Lanark District	6	934
2020-10-29	Middlesex-London	9	934
2020-10-29	Niagara Region	16	934
2020-10-29	North Bay Parry Sound District	1	934
2020-10-29	Northwestern	0	934
2020-10-29	Ottawa	58	934
2020-10-29	Peel	169	934
2020-10-29	Peterborough	0	934
2020-10-29	Porcupine	1	934
2020-10-29	Region of Waterloo	13	934
2020-10-29	Renfrew County and District	0	934
2020-10-29	Simcoe Muskoka District	15	934
2020-10-29	Southwestern	5	934
2020-10-29	Sudbury & District	0	934
2020-10-29	Thunder Bay District	0	934
2020-10-29	Timiskaming	0	934
2020-10-29	Toronto	420	934
2020-10-29	Wellington-Dufferin-Guelph	5	934
2020-10-29	Windsor-Essex County	5	934
2020-10-29	York Region	95	934
2020-10-30	Algoma	0	896
2020-10-30	Brant County	6	896
2020-10-30	Chatham-Kent	3	896
2020-10-30	Durham Region	32	896
2020-10-30	Eastern Ontario	27	896
2020-10-30	Grey Bruce	0	896
2020-10-30	Haldimand-Norfolk	1	896
2020-10-30	Haliburton, Kawartha, Pine Ridge District	1	896
2020-10-30	Halton Region	37	896
2020-10-30	Hamilton	14	896
2020-10-30	Hastings and Prince Edward Counties	1	896
2020-10-30	Huron Perth District	0	896
2020-10-30	Kingston, Frontenac and Lennox & Addington	0	896
2020-10-30	Lambton	0	896
2020-10-30	Leeds, Grenville and Lanark District	3	896
2020-10-30	Middlesex-London	7	896
2020-10-30	Niagara Region	19	896
2020-10-30	North Bay Parry Sound District	-1	896
2020-10-30	Northwestern	0	896
2020-10-30	Ottawa	92	896
2020-10-30	Peel	173	896
2020-10-30	Peterborough	1	896
2020-10-30	Porcupine	0	896
2020-10-30	Region of Waterloo	12	896
2020-10-30	Renfrew County and District	6	896
2020-10-30	Simcoe Muskoka District	22	896
2020-10-30	Southwestern	2	896
2020-10-30	Sudbury & District	2	896
2020-10-30	Thunder Bay District	0	896
2020-10-30	Timiskaming	0	896
2020-10-30	Toronto	314	896
2020-10-30	Wellington-Dufferin-Guelph	2	896
2020-10-30	Windsor-Essex County	5	896
2020-10-30	York Region	115	896
2020-10-31	Algoma	0	1015
2020-10-31	Brant County	3	1015
2020-10-31	Chatham-Kent	1	1015
2020-10-31	Durham Region	23	1015
2020-10-31	Eastern Ontario	6	1015
2020-10-31	Grey Bruce	6	1015
2020-10-31	Haldimand-Norfolk	4	1015
2020-10-31	Haliburton, Kawartha, Pine Ridge District	0	1015
2020-10-31	Halton Region	31	1015
2020-10-31	Hamilton	41	1015
2020-10-31	Hastings and Prince Edward Counties	2	1015
2020-10-31	Huron Perth District	5	1015
2020-10-31	Kingston, Frontenac and Lennox & Addington	0	1015
2020-10-31	Lambton	1	1015
2020-10-31	Leeds, Grenville and Lanark District	0	1015
2020-10-31	Middlesex-London	6	1015
2020-10-31	Niagara Region	23	1015
2020-10-31	North Bay Parry Sound District	0	1015
2020-10-31	Northwestern	0	1015
2020-10-31	Ottawa	94	1015
2020-10-31	Peel	282	1015
2020-10-31	Peterborough	1	1015
2020-10-31	Porcupine	2	1015
2020-10-31	Region of Waterloo	22	1015
2020-10-31	Renfrew County and District	1	1015
2020-10-31	Simcoe Muskoka District	20	1015
2020-10-31	Southwestern	3	1015
2020-10-31	Sudbury & District	0	1015
2020-10-31	Thunder Bay District	2	1015
2020-10-31	Timiskaming	0	1015
2020-10-31	Toronto	325	1015
2020-10-31	Wellington-Dufferin-Guelph	13	1015
2020-10-31	Windsor-Essex County	10	1015
2020-10-31	York Region	88	1015
2020-11-01	Algoma	0	977
2020-11-01	Brant County	25	977
2020-11-01	Chatham-Kent	2	977
2020-11-01	Durham Region	31	977
2020-11-01	Eastern Ontario	9	977
2020-11-01	Grey Bruce	1	977
2020-11-01	Haldimand-Norfolk	1	977
2020-11-01	Haliburton, Kawartha, Pine Ridge District	2	977
2020-11-01	Halton Region	16	977
2020-11-01	Hamilton	21	977
2020-11-01	Hastings and Prince Edward Counties	1	977
2020-11-01	Huron Perth District	1	977
2020-11-01	Kingston, Frontenac and Lennox & Addington	0	977
2020-11-01	Lambton	1	977
2020-11-01	Leeds, Grenville and Lanark District	2	977
2020-11-01	Middlesex-London	6	977
2020-11-01	Niagara Region	31	977
2020-11-01	North Bay Parry Sound District	0	977
2020-11-01	Northwestern	0	977
2020-11-01	Ottawa	130	977
2020-11-01	Peel	238	977
2020-11-01	Peterborough	1	977
2020-11-01	Porcupine	0	977
2020-11-01	Region of Waterloo	26	977
2020-11-01	Renfrew County and District	2	977
2020-11-01	Simcoe Muskoka District	23	977
2020-11-01	Southwestern	3	977
2020-11-01	Sudbury & District	1	977
2020-11-01	Thunder Bay District	0	977
2020-11-01	Timiskaming	0	977
2020-11-01	Toronto	279	977
2020-11-01	Wellington-Dufferin-Guelph	4	977
2020-11-01	Windsor-Essex County	7	977
2020-11-01	York Region	113	977
2020-11-02	Algoma	1	948
2020-11-02	Brant County	1	948
2020-11-02	Chatham-Kent	0	948
2020-11-02	Durham Region	32	948
2020-11-02	Eastern Ontario	11	948
2020-11-02	Grey Bruce	0	948
2020-11-02	Haldimand-Norfolk	2	948
2020-11-02	Haliburton, Kawartha, Pine Ridge District	0	948
2020-11-02	Halton Region	19	948
2020-11-02	Hamilton	30	948
2020-11-02	Hastings and Prince Edward Counties	1	948
2020-11-02	Huron Perth District	2	948
2020-11-02	Kingston, Frontenac and Lennox & Addington	0	948
2020-11-02	Lambton	1	948
2020-11-02	Leeds, Grenville and Lanark District	0	948
2020-11-02	Middlesex-London	7	948
2020-11-02	Niagara Region	24	948
2020-11-02	North Bay Parry Sound District	0	948
2020-11-02	Northwestern	0	948
2020-11-02	Ottawa	64	948
2020-11-02	Peel	269	948
2020-11-02	Peterborough	0	948
2020-11-02	Porcupine	1	948
2020-11-02	Region of Waterloo	19	948
2020-11-02	Renfrew County and District	1	948
2020-11-02	Simcoe Muskoka District	28	948
2020-11-02	Southwestern	11	948
2020-11-02	Sudbury & District	0	948
2020-11-02	Thunder Bay District	0	948
2020-11-02	Timiskaming	0	948
2020-11-02	Toronto	315	948
2020-11-02	Wellington-Dufferin-Guelph	5	948
2020-11-02	Windsor-Essex County	23	948
2020-11-02	York Region	81	948
2020-11-03	Algoma	0	1050
2020-11-03	Brant County	10	1050
2020-11-03	Chatham-Kent	5	1050
2020-11-03	Durham Region	57	1050
2020-11-03	Eastern Ontario	11	1050
2020-11-03	Grey Bruce	0	1050
2020-11-03	Haldimand-Norfolk	0	1050
2020-11-03	Haliburton, Kawartha, Pine Ridge District	1	1050
2020-11-03	Halton Region	86	1050
2020-11-03	Hamilton	34	1050
2020-11-03	Hastings and Prince Edward Counties	0	1050
2020-11-03	Huron Perth District	0	1050
2020-11-03	Kingston, Frontenac and Lennox & Addington	1	1050
2020-11-03	Lambton	0	1050
2020-11-03	Leeds, Grenville and Lanark District	0	1050
2020-11-03	Middlesex-London	4	1050
2020-11-03	Niagara Region	31	1050
2020-11-03	North Bay Parry Sound District	0	1050
2020-11-03	Northwestern	0	1050
2020-11-03	Ottawa	34	1050
2020-11-03	Peel	212	1050
2020-11-03	Peterborough	0	1050
2020-11-03	Porcupine	0	1050
2020-11-03	Region of Waterloo	20	1050
2020-11-03	Renfrew County and District	3	1050
2020-11-03	Simcoe Muskoka District	21	1050
2020-11-03	Southwestern	20	1050
2020-11-03	Sudbury & District	1	1050
2020-11-03	Thunder Bay District	0	1050
2020-11-03	Timiskaming	0	1050
2020-11-03	Toronto	408	1050
2020-11-03	Wellington-Dufferin-Guelph	11	1050
2020-11-03	Windsor-Essex County	4	1050
2020-11-03	York Region	76	1050
2020-11-04	Algoma	2	987
2020-11-04	Brant County	1	987
2020-11-04	Chatham-Kent	0	987
2020-11-04	Durham Region	62	987
2020-11-04	Eastern Ontario	2	987
2020-11-04	Grey Bruce	1	987
2020-11-04	Haldimand-Norfolk	6	987
2020-11-04	Haliburton, Kawartha, Pine Ridge District	1	987
2020-11-04	Halton Region	47	987
2020-11-04	Hamilton	32	987
2020-11-04	Hastings and Prince Edward Counties	0	987
2020-11-04	Huron Perth District	1	987
2020-11-04	Kingston, Frontenac and Lennox & Addington	0	987
2020-11-04	Lambton	0	987
2020-11-04	Leeds, Grenville and Lanark District	0	987
2020-11-04	Middlesex-London	3	987
2020-11-04	Niagara Region	16	987
2020-11-04	North Bay Parry Sound District	0	987
2020-11-04	Northwestern	1	987
2020-11-04	Ottawa	48	987
2020-11-04	Peel	299	987
2020-11-04	Peterborough	2	987
2020-11-04	Porcupine	0	987
2020-11-04	Region of Waterloo	21	987
2020-11-04	Renfrew County and District	0	987
2020-11-04	Simcoe Muskoka District	25	987
2020-11-04	Southwestern	3	987
2020-11-04	Sudbury & District	3	987
2020-11-04	Thunder Bay District	0	987
2020-11-04	Timiskaming	0	987
2020-11-04	Toronto	319	987
2020-11-04	Wellington-Dufferin-Guelph	4	987
2020-11-04	Windsor-Essex County	3	987
2020-11-04	York Region	85	987
2020-11-05	Algoma	0	998
2020-11-05	Brant County	13	998
2020-11-05	Chatham-Kent	2	998
2020-11-05	Durham Region	33	998
2020-11-05	Eastern Ontario	23	998
2020-11-05	Grey Bruce	2	998
2020-11-05	Haldimand-Norfolk	6	998
2020-11-05	Haliburton, Kawartha, Pine Ridge District	0	998
2020-11-05	Halton Region	47	998
2020-11-05	Hamilton	37	998
2020-11-05	Hastings and Prince Edward Counties	2	998
2020-11-05	Huron Perth District	4	998
2020-11-05	Kingston, Frontenac and Lennox & Addington	0	998
2020-11-05	Lambton	2	998
2020-11-05	Leeds, Grenville and Lanark District	0	998
2020-11-05	Middlesex-London	16	998
2020-11-05	Niagara Region	22	998
2020-11-05	North Bay Parry Sound District	1	998
2020-11-05	Northwestern	2	998
2020-11-05	Ottawa	45	998
2020-11-05	Peel	269	998
2020-11-05	Peterborough	1	998
2020-11-05	Porcupine	0	998
2020-11-05	Region of Waterloo	17	998
2020-11-05	Renfrew County and District	0	998
2020-11-05	Simcoe Muskoka District	9	998
2020-11-05	Southwestern	7	998
2020-11-05	Sudbury & District	2	998
2020-11-05	Thunder Bay District	0	998
2020-11-05	Timiskaming	0	998
2020-11-05	Toronto	350	998
2020-11-05	Wellington-Dufferin-Guelph	9	998
2020-11-05	Windsor-Essex County	6	998
2020-11-05	York Region	71	998
2020-11-06	Algoma	1	1003
2020-11-06	Brant County	11	1003
2020-11-06	Chatham-Kent	0	1003
2020-11-06	Durham Region	24	1003
2020-11-06	Eastern Ontario	9	1003
2020-11-06	Grey Bruce	0	1003
2020-11-06	Haldimand-Norfolk	-1	1003
2020-11-06	Haliburton, Kawartha, Pine Ridge District	3	1003
2020-11-06	Halton Region	41	1003
2020-11-06	Hamilton	32	1003
2020-11-06	Hastings and Prince Edward Counties	1	1003
2020-11-06	Huron Perth District	1	1003
2020-11-06	Kingston, Frontenac and Lennox & Addington	1	1003
2020-11-06	Lambton	1	1003
2020-11-06	Leeds, Grenville and Lanark District	3	1003
2020-11-06	Middlesex-London	16	1003
2020-11-06	Niagara Region	26	1003
2020-11-06	North Bay Parry Sound District	1	1003
2020-11-06	Northwestern	1	1003
2020-11-06	Ottawa	43	1003
2020-11-06	Peel	280	1003
2020-11-06	Peterborough	1	1003
2020-11-06	Porcupine	0	1003
2020-11-06	Region of Waterloo	34	1003
2020-11-06	Renfrew County and District	1	1003
2020-11-06	Simcoe Muskoka District	14	1003
2020-11-06	Southwestern	1	1003
2020-11-06	Sudbury & District	7	1003
2020-11-06	Thunder Bay District	0	1003
2020-11-06	Timiskaming	0	1003
2020-11-06	Toronto	300	1003
2020-11-06	Wellington-Dufferin-Guelph	15	1003
2020-11-06	Windsor-Essex County	11	1003
2020-11-06	York Region	125	1003
2020-11-07	Algoma	0	1132
2020-11-07	Brant County	12	1132
2020-11-07	Chatham-Kent	3	1132
2020-11-07	Durham Region	30	1132
2020-11-07	Eastern Ontario	6	1132
2020-11-07	Grey Bruce	1	1132
2020-11-07	Haldimand-Norfolk	7	1132
2020-11-07	Haliburton, Kawartha, Pine Ridge District	1	1132
2020-11-07	Halton Region	64	1132
2020-11-07	Hamilton	55	1132
2020-11-07	Hastings and Prince Edward Counties	0	1132
2020-11-07	Huron Perth District	8	1132
2020-11-07	Kingston, Frontenac and Lennox & Addington	3	1132
2020-11-07	Lambton	2	1132
2020-11-07	Leeds, Grenville and Lanark District	0	1132
2020-11-07	Middlesex-London	25	1132
2020-11-07	Niagara Region	31	1132
2020-11-07	North Bay Parry Sound District	0	1132
2020-11-07	Northwestern	1	1132
2020-11-07	Ottawa	78	1132
2020-11-07	Peel	258	1132
2020-11-07	Peterborough	1	1132
2020-11-07	Porcupine	0	1132
2020-11-07	Region of Waterloo	36	1132
2020-11-07	Renfrew County and District	2	1132
2020-11-07	Simcoe Muskoka District	14	1132
2020-11-07	Southwestern	5	1132
2020-11-07	Sudbury & District	14	1132
2020-11-07	Thunder Bay District	1	1132
2020-11-07	Timiskaming	0	1132
2020-11-07	Toronto	336	1132
2020-11-07	Wellington-Dufferin-Guelph	12	1132
2020-11-07	Windsor-Essex County	12	1132
2020-11-07	York Region	114	1132
2020-11-08	Algoma	0	1328
2020-11-08	Brant County	7	1328
2020-11-08	Chatham-Kent	2	1328
2020-11-08	Durham Region	56	1328
2020-11-08	Eastern Ontario	10	1328
2020-11-08	Grey Bruce	2	1328
2020-11-08	Haldimand-Norfolk	2	1328
2020-11-08	Haliburton, Kawartha, Pine Ridge District	0	1328
2020-11-08	Halton Region	43	1328
2020-11-08	Hamilton	68	1328
2020-11-08	Hastings and Prince Edward Counties	1	1328
2020-11-08	Huron Perth District	7	1328
2020-11-08	Kingston, Frontenac and Lennox & Addington	0	1328
2020-11-08	Lambton	2	1328
2020-11-08	Leeds, Grenville and Lanark District	5	1328
2020-11-08	Middlesex-London	0	1328
2020-11-08	Niagara Region	21	1328
2020-11-08	North Bay Parry Sound District	0	1328
2020-11-08	Northwestern	0	1328
2020-11-08	Ottawa	71	1328
2020-11-08	Peel	385	1328
2020-11-08	Peterborough	1	1328
2020-11-08	Porcupine	1	1328
2020-11-08	Region of Waterloo	23	1328
2020-11-08	Renfrew County and District	2	1328
2020-11-08	Simcoe Muskoka District	20	1328
2020-11-08	Southwestern	3	1328
2020-11-08	Sudbury & District	12	1328
2020-11-08	Thunder Bay District	5	1328
2020-11-08	Timiskaming	0	1328
2020-11-08	Toronto	434	1328
2020-11-08	Wellington-Dufferin-Guelph	18	1328
2020-11-08	Windsor-Essex County	22	1328
2020-11-08	York Region	105	1328
2020-11-09	Algoma	6	1242
2020-11-09	Brant County	5	1242
2020-11-09	Chatham-Kent	1	1242
2020-11-09	Durham Region	14	1242
2020-11-09	Eastern Ontario	8	1242
2020-11-09	Grey Bruce	5	1242
2020-11-09	Haldimand-Norfolk	0	1242
2020-11-09	Haliburton, Kawartha, Pine Ridge District	1	1242
2020-11-09	Halton Region	37	1242
2020-11-09	Hamilton	57	1242
2020-11-09	Hastings and Prince Edward Counties	0	1242
2020-11-09	Huron Perth District	2	1242
2020-11-09	Kingston, Frontenac and Lennox & Addington	5	1242
2020-11-09	Lambton	2	1242
2020-11-09	Leeds, Grenville and Lanark District	1	1242
2020-11-09	Middlesex-London	37	1242
2020-11-09	Niagara Region	18	1242
2020-11-09	North Bay Parry Sound District	1	1242
2020-11-09	Northwestern	0	1242
2020-11-09	Ottawa	74	1242
2020-11-09	Peel	279	1242
2020-11-09	Peterborough	1	1242
2020-11-09	Porcupine	0	1242
2020-11-09	Region of Waterloo	32	1242
2020-11-09	Renfrew County and District	2	1242
2020-11-09	Simcoe Muskoka District	10	1242
2020-11-09	Southwestern	3	1242
2020-11-09	Sudbury & District	8	1242
2020-11-09	Thunder Bay District	7	1242
2020-11-09	Timiskaming	0	1242
2020-11-09	Toronto	483	1242
2020-11-09	Wellington-Dufferin-Guelph	16	1242
2020-11-09	Windsor-Essex County	20	1242
2020-11-09	York Region	107	1242
2020-11-10	Algoma	3	1388
2020-11-10	Brant County	3	1388
2020-11-10	Chatham-Kent	1	1388
2020-11-10	Durham Region	36	1388
2020-11-10	Eastern Ontario	8	1388
2020-11-10	Grey Bruce	1	1388
2020-11-10	Haldimand-Norfolk	1	1388
2020-11-10	Haliburton, Kawartha, Pine Ridge District	0	1388
2020-11-10	Halton Region	72	1388
2020-11-10	Hamilton	35	1388
2020-11-10	Hastings and Prince Edward Counties	0	1388
2020-11-10	Huron Perth District	22	1388
2020-11-10	Kingston, Frontenac and Lennox & Addington	1	1388
2020-11-10	Lambton	-1	1388
2020-11-10	Leeds, Grenville and Lanark District	1	1388
2020-11-10	Middlesex-London	20	1388
2020-11-10	Niagara Region	50	1388
2020-11-10	North Bay Parry Sound District	0	1388
2020-11-10	Northwestern	2	1388
2020-11-10	Ottawa	23	1388
2020-11-10	Peel	395	1388
2020-11-10	Peterborough	1	1388
2020-11-10	Porcupine	1	1388
2020-11-10	Region of Waterloo	42	1388
2020-11-10	Renfrew County and District	0	1388
2020-11-10	Simcoe Muskoka District	20	1388
2020-11-10	Southwestern	7	1388
2020-11-10	Sudbury & District	2	1388
2020-11-10	Thunder Bay District	2	1388
2020-11-10	Timiskaming	0	1388
2020-11-10	Toronto	520	1388
2020-11-10	Wellington-Dufferin-Guelph	13	1388
2020-11-10	Windsor-Essex County	7	1388
2020-11-10	York Region	100	1388
2020-11-11	Algoma	2	1426
2020-11-11	Brant County	6	1426
2020-11-11	Chatham-Kent	3	1426
2020-11-11	Durham Region	63	1426
2020-11-11	Eastern Ontario	7	1426
2020-11-11	Grey Bruce	1	1426
2020-11-11	Haldimand-Norfolk	5	1426
2020-11-11	Haliburton, Kawartha, Pine Ridge District	1	1426
2020-11-11	Halton Region	30	1426
2020-11-11	Hamilton	62	1426
2020-11-11	Hastings and Prince Edward Counties	0	1426
2020-11-11	Huron Perth District	6	1426
2020-11-11	Kingston, Frontenac and Lennox & Addington	2	1426
2020-11-11	Lambton	1	1426
2020-11-11	Leeds, Grenville and Lanark District	4	1426
